path	provisional_role	review_coverage	lines	sha256	title
docs/research/wp43_wp40_handoff.md	research-or-decision-record	structural-only	154	85d0d0a24ec49602c22443c42ab9c7aa1bab1d441376a1d4f7be2e89b63dd9d8	WP43 → WP40 material-registry handoff
docs/research/wp44-engineering-brief.md	work-brief-needs-status-check	structural-only	324	2576c5ad486eb9751f5cde2686cefff7a49caaf0b5441edf679c6429d6651341	WP44 Economy Rebase — Engineering Brief
docs/research/wp44-fable-task-b-report.md	research-or-decision-record	structural-only	166	1846a73d315926b970e3053d520495f0b05d8083437c8ac56f8956679fb6e8be	VERSIONED BASELINE GO
docs/research/wp44-income-ledger-preflight.md	research-or-decision-record	structural-only	121	793fb2c08629ff14d6502a8e4d7995284a81cf2f1da7523bf6dcb3ec5c21819e	WP44 Income-Ledger Preflight Handoff
docs/research/wp45-review.md	historical-evidence	structural-only	106	e31daf0c695224fcc22276b995540f762b0d46b379c4d23662f02fd3d8ecd379	WP45 Independent Review Record
docs/research/wp5-task-card.md	work-brief-needs-status-check	structural-only	449	1959d0fd01044acbfd7061344e8e9fc0a2a7ba8a32fec1d4e2ef73d5228b488c	WP5 Task Card — Loot, Refinement Metadata and the Affix System
docs/research/wp6_spawn_budget.md	research-or-decision-record	structural-only	590	0777733c9f5f762df1cf3da6010c27f888193bddabcb4bb4f47fa3036b5ac8a8	WP6 spawn budget — per-biome aoc sums and the density math
menu/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	35	3afae66c46ff104f89b4d7cc31d666f34903716155f91dd6cbaf56b48b8c3b65	Media Origin & Licenses (menu)
mods/CORE/grug_core/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	10	d53d512559215b156fa039e7f79987d5b4b4e8a4187063e4324b76e980a483d1	Media Origin & Licenses (grug_core)
mods/ENTITIES/grug_mobs/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	601	efb5251fdf6dbed017c456f40b9660af08220a8779690c0159075813dd8fd52c	Media Origin & Licenses (grug_mobs)
mods/ENTITIES/grug_projectiles/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	22	7c27e26602dd7bb72bbf8835a0f7a505915a222769ff96fc62fd427d0d466948	Media Origin & Licenses (grug_projectiles)
mods/ENTITIES/grug_traders/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	30	d83eb55d148be0d276ce6bda4e84320aa900bc7fbd259df9d3a37aedd6ff16d2	Media Origin & Licenses (grug_traders)
mods/ENTITIES/mobs/readme.MD	third-party	excluded-from-rewrite	460	8a6c7554f4f17fee0036547a2006f8ab5e28dbca2eb6409cbcfb20a2bcd48f1d	MOBS REDO for MINETEST
mods/ITEMS/grug_alchemy/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	12	b975d0f3236c3ffa48fd4a98cfa995427a9baf9653bc2069ce60ba38b303bfe6	Media Origin and Licenses (grug_alchemy)
mods/ITEMS/grug_brewing/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	15	4472b69f94c4f375096701358bbf085daa71584278e292ef2ca29e50398f9cae	Media Origin and Licenses
mods/ITEMS/grug_cooking/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	46	2e8d2aa6ccb7610a49d6b8755a5ac71bfff1b338036f1fa07e3e6cc034fabb83	Media Origin and Licenses (grug_cooking)
mods/ITEMS/grug_decor/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	220	77758519de44faf5d24a04855e2f564d4b17f588894da9c4cab10f41d8de78c3	Media Origin & Licenses (grug_decor)
mods/ITEMS/grug_farming/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	76	c27fcea931388c6eccb2aa2f76dd979727d612f88123f3d964daaa7ab88d055e	`grug_farming` media ledger
mods/ITEMS/grug_fishing/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	69	71490d61afffa75e9e8c70d7b332be4e45929adb9a1cadc5bf3a296dce05bdd2	Media Origin & Licenses (grug_fishing)
mods/ITEMS/grug_food/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	15	df84045f7bc09471766e035850b41f049cdf53f87c8e229037f2ac863e36361b	Media Origin and Licenses (grug_food)
mods/ITEMS/grug_gathering/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	33	579433664257e357e770b38163222dff56dfaa92c27e2e995cd6f0e1863205d5	Media Origin and Licenses (grug_gathering)
mods/ITEMS/grug_gear/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	96	ab866786277cec8992ad6f7e0a60dc881a56d4af998b276cdb85e4a3c3ba5be1	Media Origin & Licenses (grug_gear)
mods/ITEMS/grug_materials/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	187	5d1a1b8f51db1bfde7bdd5a28080096c83f1e0d6c756487da4e52fc2936bea3f	Media Origin & Licenses (grug_materials)
mods/ITEMS/grug_nodes/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	68	c04efc0e9d6b22bc1d19cfb6c94df721ea8b5a40c78e3b48d73e7b03f2257fdf	Media Origin & Licenses (grug_nodes)
mods/ITEMS/grug_smelting/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	58	b66dd0838dd5783609e3bb0b47219bbb441150ed8411d2e4262335ae3a7f3c65	Media Origin & Licenses (grug_smelting)
mods/ITEMS/grug_trees/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	44	bc1d26333d5ddb598836e16ea30e6177b132fa93ff9709ad665b7753bac9551e	Media Origin & Licenses (grug_trees)
mods/PLAYER/grug_abilities/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	40	06000d9a2c3b9bde537a5bd16f3a83ea89092d2f633e519ce8c85e5a43b0f3c7	Media Origin & Licenses (grug_abilities)
mods/PLAYER/grug_inventory/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	10	73a9f3ed604b34f7ddc5003a93bde9d6274f74ae2636a86c65cf984700036a63	Media licenses — grug_inventory
mods/PLAYER/grug_jobs/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	22	2fc929125b8fbbd84f9ee2e8fabfdac83e994441b67851040cfaedcfc053d9cc	Profession station media
mods/PLAYER/grug_map/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	5	1d885fbd1913e9a28b3d35831f593a6936c8030a7ab41691c8e14da3e760bf68	Atlas direction marker media
mods/PLAYER/grug_mounts/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	53	d668df3c465d9efd5f0f34fd82384ab5f67097288cff0612e32aba79cf2740bd	Media licences — `grug_mounts`
mods/PLAYER/grug_visuals/LICENSE-media.md	provenance-preserve	excluded-from-rewrite	75	2c8762faf64dfd7f1ff9fb85f571408b0dd21ddcac7e89659e83565bc9a17a8d	Media Origin & Licenses (grug_visuals)
tools/biomecheck/README.md	supporting-markdown	structural-only	14	2f14b133b30fc99fd65c10e90e8c033760d446dcaad2549d0a56c41c6663e21d	biomecheck — retired WP36 diagnostic
tools/branding/README.md	supporting-markdown	structural-only	40	47c95c5b3f9b8da6b8730e323172a84e68b102d6e005be62691b27c884df1963	Branding — the Grudgelands crest
tools/r10_cap/README.md	supporting-markdown	structural-only	32	5817c7228b93b21e1975eeb1cd86751919570a21f0f30e8c2c61c180333cd214	Capital services checks
tools/r10_cap/evidence/callbacks/README.md	supporting-markdown	structural-only	40	999047b85aef2a9327b33b2cbee760577dc34708d7ea96e7a5dddeb0079f8a46	CAP callback checkpoint
tools/r10_capital_phase/ATTRIBUTION.md	supporting-markdown	structural-only	122	b40ec4a1d22f3ba1220a2dd0e6a64322893ff2a17675bd9969e09a6bb2ede2e2	Final capital overlay attribution
tools/r10_capital_phase/README.md	supporting-markdown	structural-only	36	2a6bfbe2a1514979ca398f3f79e86fd4ee3df34c83f1d50e3c81c570e7f155fd	Capital avenue cadence correction
tools/r10_engine/README.md	supporting-markdown	structural-only	37	779e8bd683a45eb5138ebc93424c58a9dc7f05f5527947f2dfee186096c931a7	Round 10 engine-gate handoff
tools/r10_equip/evidence/README.md	supporting-markdown	structural-only	30	a7f61ff15a9a60276cd17fb4ff0094b1209103494cbfc8024f76b6de18a7697a	R10 equipment final evidence
tools/r10_farm/evidence/README.md	supporting-markdown	structural-only	14	115e2df5907d14c4c2d2ea437ba93b5ee514b8900d1f7b50803e96d32001e738	R10 farming frozen evidence
tools/r10_gameplay/evidence/README.md	supporting-markdown	structural-only	26	c0ce7564b4c6dbfaf810cf556c7101b605213f794a9d2e69d3560d63d443cd08	R10 GAME final parity evidence
tools/r10_integration/evidence/delivery/README.md	supporting-markdown	structural-only	8	f1478371522d4cf4a53b8e09cbc78ea304003d5d568dd214ced11ac2dd23c984	Round 10 runtime delivery receipts
tools/r10_integration/evidence/development/README.md	supporting-markdown	structural-only	22	2dffe12c16da3bb2c9fa48ac8bdae7086faf511c7fb7af943a9913c9ba20392a	Integrated development evidence
tools/r10_integration/evidence/final-attempt1/README.md	supporting-markdown	structural-only	24	ca06f845b77f7b7ad6fb1c66948f45f361004a5150d8ede0caeb72cf8ef98514	First integrated Round 10 final-gate attempt
tools/r10_integration/evidence/final-attempt1/parity/DISPOSITION.md	supporting-markdown	structural-only	8	eef037ee568bc0951f2b59752f4e7780902382d54454e789a6ba534247e026fb	Superseded candidate: incomplete parity
tools/r10_integration/evidence/final-attempt2/README.md	supporting-markdown	structural-only	27	fb8c740d66d79a0dd9cda13ab8fc32c6e5721f841528c7545b48e244bbb276d6	Second integrated Round 10 gate attempt
tools/r10_integration/evidence/final-attempt2/display-fix-report.md	supporting-markdown	structural-only	63	1a69531d1b82f82b553171ecdc083b70a6333fcb96fc41c18c962d713ae817b8	Capital display placement crash: correction evidence
tools/r10_integration/evidence/final-parity/README.md	supporting-markdown	structural-only	19	49d5d74e06426d26f5e5ee7375aa94e43206f335c42de0daddb82c2743b3c430	Accepted final Round 10 interpreter pair
tools/r10_integration/evidence/final-v3/README.md	supporting-markdown	structural-only	47	71caccc3cf084d98e6fd76cf289ea738d5da606ff3604f009e61b05631992b16	Round 10 final-v3 evidence archive
tools/r10_integration/evidence/final-v3/reviews/final-v3-runtime-review.md	supporting-markdown	structural-only	56	7d1568fcaab997d34118cf60d22b3629e9077c3e2bb9f022681fd5260dc650d2	Round 10 final v3 artifact review
tools/r10_map_b/README.md	supporting-markdown	structural-only	27	52529564462cb6ff96afa1e93e4dcc603dc88010ff089ad87ab21fa22ab19f5f	Round 10 world content checks
tools/r10_map_b/evidence/acceptance-addendum/README.md	supporting-markdown	structural-only	44	4371e0efa657283fac2f06e4aeaa8fd60676668c8aa3f372942dfae2d179f8a9	Corrected regression and bounded engine evidence
tools/r10_map_b/evidence/source-checkpoint/README.md	supporting-markdown	structural-only	30	36dce1c07253f1056cb61972f7d8a6de02228fe77f29390ce9f2adca3f028a47	Source checkpoint — review in progress
tools/r10_world/README.md	supporting-markdown	structural-only	29	804360448fc3afe61390899eaff61fd7facf33c3093ace20a0938e4e27bd6b94	R10 world correctness fixtures
tools/r11_art/README.md	supporting-markdown	structural-only	22	7c936308fb9c4b61641658fc6c442838d626b351cbcac28652d17f2391962859	Round 11 ART evidence
tools/r11_followup/README.md	supporting-markdown	structural-only	6	b3c839511a00994bab612e56de9c201286a3d1ba6f2ffef0996b31e3bb511813	Round 11 follow-up evidence
tools/r11_integration/evidence/planner-correction.md	supporting-markdown	structural-only	44	629bf4c6e86b6762bd43462af4c1623d62a107eef43c4e39d4eec84f6d894496	Round 11 live planner source integration fix
tools/r11_scout_traders/README.md	supporting-markdown	structural-only	32	0bbced49baed1e80a917fcac79e21cbd326c4bf563e8a8bec7867a750aafc145	Round 11 Scout trader evidence
tools/r11_scout_traders/evidence.md	supporting-markdown	structural-only	27	29c07a90be30623d99237f718cabc1f5966768ade8cec540993dd8a116be3698	Round 11 Scout trader implementation evidence
tools/r11_world/README.md	supporting-markdown	structural-only	52	fd89c238fd1f5c67dd43e7da6d89f2847ad859f43a6849171ee60fc7528b5fe8	Round 11 WORLD-CAP focused evidence
tools/r12_art/README.md	supporting-markdown	structural-only	30	eb05a3dca17b3a4295544f00a83cdce5a60917916c6afdbfe6864e9ca675e25c	Round 12 art evidence
tools/r12_integration/README.md	supporting-markdown	structural-only	32	4bdcc37006eb514fa1748cb4b21db1214c8e0cf2ee8cdfa12d049eab50443447	Round12 integrated checks
tools/r12_pose/README.md	supporting-markdown	structural-only	18	c5fa0a49eb724031d10b946136f565dfc82e8bbe5fa476b26785161b5e246d82	Round 12 generic held pose
tools/r12_recipes/README.md	supporting-markdown	structural-only	38	3a6bb0bd1f3edd2318fe0ac1420fe94ebee347bd80c04ac67beb0de1b7514fe4	Round 12 Basics recipe discovery
tools/r12_ui/README.md	supporting-markdown	structural-only	22	17cdd55f5abebc301c9ad6de02b8ec40073e4fd32e7c219fc989f4378799e841	Round 12 shared inventory UI
tools/r13_enchants/README.md	supporting-markdown	structural-only	77	8021e79b691270b8dcfb6f41e550dc871ecf31f1d2c64be05b0e91f60eb48886	Round 13 named enchanting
tools/r13_equipment/README.md	supporting-markdown	structural-only	28	1a3c44d81b49747a0306c0990da2df2eabce816ecde720f5ed3f00118392a2fa	Round 13 equipment verification
tools/r13_integration/README.md	supporting-markdown	structural-only	86	ded0309120915d4ea2a1a7207dc21b99d0fd4c0d315dc0d8a4bdae74016764db	Round 13 combined native integration
tools/r13_stations/README.md	supporting-markdown	structural-only	120	9dd29d0b89d58e25ccee86b3db63dcb00b9d185be9b19ac314762516ec9c342d	Round 13 STATIONS candidate
tools/r14_final/README.md	supporting-markdown	structural-only	25	7728f42a69684fa8c8c77d45fcfd111406849af82bd08fa4f174a7b6ac8bca4c	Round 14 final portable gate
tools/r14_parties/README.md	supporting-markdown	structural-only	23	ca2cb9799e7157f69e773121e2b52d10afa173da106eef7f80993e3824eedc35	Round 14 party core fixture
tools/r14_quests/README.md	supporting-markdown	structural-only	15	71ceab07b1022656e789e18c45e4aced056b1b01bb9b26a772fb705c05fee4c6	Round 14 quest fixtures
tools/r14_selection/README.md	supporting-markdown	structural-only	9	efc107a793cbab23240a0257faae5458b248a9f823361f784c145c05d8d79a36	Round 14 waiting UI fixture
tools/r17_combat/README.md	supporting-markdown	structural-only	36	cc716dea878d46ee15922cdd1ef0b55a612b053c068753d58724740db944d9dc	Round 17 combat regression
tools/r18_ux/REPORT.md	supporting-markdown	structural-only	62	9f4ffb12770e1054b715f9dccb07025558d14ae4be1a6d730d05681d804040d5	Round 18 lane A implementation report
tools/r8_map_a/evidence/20260918-fix-round-1/README.md	supporting-markdown	structural-only	98	002739c0bc6dc9b7ba30ea2add8805291af21e56c0cf0fd3f8468157cbd381e0	R8-MAP-A fix round 1 engine evidence (2026-09-18)
tools/r8_map_a/evidence/20260919-fix-round-2/README.md	supporting-markdown	structural-only	71	b872ad0c2cc78cc92a8f7a5cc4843b252f35d049271bd0573e16a3dd7a7c9ff1	R8-MAP-A fix round 2 cave evidence (2026-09-19)
tools/r8_map_a/evidence/20260919-fix-round-3/README.md	supporting-markdown	structural-only	59	5ebe5f630e83abc32cd58a15937a61e7bed87db8f1ed323b0f938b05c858e121	R8-MAP-A fix round 3 cave evidence (2026-09-19)
tools/r8_tags/evidence.md	supporting-markdown	structural-only	94	e3ae6b0acde8c38d2128d328f09daa287a8c7a9f39d5edb12492eb622aaaf0dd	R8-TAGS verification evidence
tools/r9_perf/README.md	supporting-markdown	structural-only	51	735f49f71c5e11c255c395a69a15126c65904e2e09c6b6e2d65e52cec8a4b027	R9-PERF bounded checks
tools/r9_perf/evidence/README.md	supporting-markdown	structural-only	68	8185124a4891637410227533f06deffd524cf5589cbbab221a88b23164be3a5b	R9-PERF fixed-corpus measurement evidence
tools/spawn_probe/evidence/README.md	supporting-markdown	structural-only	119	1171079aa08d47bec40f552a6fd8758ddfe5e4966c6b507deadbf399aa5ecb5b	Lane S headless evidence
tools/ui/evidence/20260916-hud-bars/README.md	supporting-markdown	structural-only	58	d18989bbb9edfbec6d8a74919281fe4463fad819a985e9a35711aeefddf50792	Evidence — HUD bars (round 4, lane H, 2026-09-16)
tools/wp11/evidence/20260916-mob-pressure/README.md	supporting-markdown	structural-only	121	2ec130855d600c3e248d271fb84b5dd68b7321fd539a4071662704773756f66c	Mob pressure — evidence (round 4, 2026-09-16)
tools/wp11/evidence/20260916-talents-phase1/README.md	supporting-markdown	structural-only	64	05503e1c9930e583d4aa491d4fa2b4dc3422b847a34e340239aeba62834fe4a1	WP11 talents, phase 1 — evidence (2026-09-16)
tools/wp11/evidence/20260920-x3-corrections/README.md	supporting-markdown	structural-only	66	7c580847235b7b7d9d842294878f25e64ed5aeb27f32a5967e582a61798f74d1	Round 12 X3 corrective candidate
tools/wp11/evidence/20260920-x3/README.md	supporting-markdown	structural-only	28	d36f453e69857548679db08b97726a3bdbe9c277d068266bd20e83548ce887c9	WP11 X3 validation evidence
tools/wp13/README-render.md	supporting-markdown	structural-only	150	a77fa1977436eb9fc42c1d7ae5c8887df61e5c159f5eedd1156bc56b11408043	Textured blueprint renderer (`tools/wp13/render_blueprint.py`)
tools/wp13/evidence/20260913-hearthpine/review.md	supporting-markdown	structural-only	31	da359b49fc30441d5b09de29a9d1a05797bcaa9447117d087fb3ab648c84fb11	Independent review: first Hearthpine increment
tools/wp13/evidence/20260914-capital-parts/README.md	supporting-markdown	structural-only	36	66a824df9a8f4138f2191b5925bdb24f6dd40971b61d93f69131503e2fbbe3fe	WP13 capital parts — evidence, 2026-09-14
tools/wp13/evidence/20260914-character-visuals/README.md	supporting-markdown	structural-only	94	db434776590b11988a1864ac22995334a2546d2ab4c588c57032d032c0d3f1d2	WP13 increment: character visuals
tools/wp13/evidence/20260914-character-visuals/RESULTS.md	supporting-markdown	structural-only	80	06e4212336c0462388ccc23ff45ffe120d716ef8fbeab8031b0a0744c2b17c5c	Results — WP13 character visuals
tools/wp13/evidence/20260914-dawnmere-fixes/README.md	supporting-markdown	structural-only	96	7e99afbdd78b8d0b65a87379a071326e8e0d3f31c95d9dc1271f69adb8a8b1ad	WP13 increment 4: the independent review's fixes
tools/wp13/evidence/20260914-dawnmere/README.md	supporting-markdown	structural-only	111	f6a2c78b7cb8e0c014cd8bb058f48fc1dd82dca9a370421b1eb937a3fc75d4b5	WP13 increment 4: Dawnmere Fields, and one seam for every start
tools/wp13/evidence/20260914-hearthpine-fixes/README.md	supporting-markdown	structural-only	91	66e95464a7f3e0a6df1816d4c8723b69ed7bdfec2e1841641423a0c2bd6ac9d7	WP13 review fixes: static furnishings, settled panes, honest param2
tools/wp13/evidence/20260914-hearthpine-library/README.md	supporting-markdown	structural-only	46	7f39b8a08acfa8c40904dd6eae5c28cb8c35d390a4d6eb50bf3f32c43454eef0	WP13 increment 3 evidence: the building library and Hearthpine rebuilt
tools/wp13/evidence/20260914-hearthpine-polish/review.md	supporting-markdown	structural-only	42	6044a092eaed53832c30af06d11876278d5719994e8081dd7e072d37431dbbbc	Independent review: WP13 Hearthpine polish
tools/wp13/evidence/20260914-highcourt/README.md	supporting-markdown	structural-only	25	50ce018c306af4c5d89fdf749e8bc4463574ab5c234738a10fe5a51f0365d677	Evidence: Highcourt, the pilot capital (2026-09-14)
tools/wp13/evidence/20260914-kapok/README.md	supporting-markdown	structural-only	101	755bb45e3f2b5c83118bdab0085007e5e57b06eed903732a0cad3e9212d92952	WP13 increment 5, troll lane: Kapok Cradle
tools/wp13/evidence/20260914-round-a-blueprints/README.md	supporting-markdown	structural-only	290	3acc554a12ecea67b6687fca9e55d2a8a1178e01c00f4f8f5c69e133cf8d4d76	WP13 starts: round A of the user's playtest — the blueprint half
tools/wp13/evidence/20260914-round-b-terrain/README.md	supporting-markdown	structural-only	449	02e9973dc983c5cd8693a1926161518d169f5578641d513e11cd20c19d375722	WP13 starts: round B of the user's playtest — the terrain half
tools/wp13/evidence/20260914-silverleaf/README.md	supporting-markdown	structural-only	79	556d072f5fea830c3ec0ddcd26eaf0b717d63dfc694d1a35ef0f5480ced69f3a	WP13 increment 5: Silverleaf Glade, the elf start
tools/wp13/evidence/20260914-silverleaf/RESULTS.md	supporting-markdown	structural-only	73	5b7a014319a9fad98b612df4f5e94d6d2aec54431dee001531e97d0d9e880051	Silverleaf increment: results
tools/wp13/evidence/20260914-start-npcs/README.md	supporting-markdown	structural-only	49	e2636a43ac6e8b3ac76510911b0cda6c5d1a0ce6a4e6e10e150f22602325d305	WP13 start NPCs: the evidence of the 2026-09-14 socket increment
tools/wp13/evidence/20260914-starts-fixes/README.md	supporting-markdown	structural-only	178	1695e7bbb991d9cfb8c782a06a8aa81cce32c38bb00cf572edd1dea127602adf	WP13 starts: the combined review-fix round — `wp13-starts`
tools/wp13/evidence/20260914-starts-integration/README.md	supporting-markdown	structural-only	97	a6c0c172edbae09b5b0030cf9816141164f2c9ef5772de27ca1bd54e4639dc33	WP13 starts integration — `wp13-starts`
tools/wp13/evidence/20260914-stillgrave/README.md	supporting-markdown	structural-only	117	06da91867de8000500f810f6cf0463d539f04bbfe80df2b2e9b4f1d9ad5762c3	WP13 increment 5, undead lane: Stillgrave Hollow
tools/wp13/evidence/20260914-sunscar/README.md	supporting-markdown	structural-only	114	9251bf2571199c9a2b6f93442092424a66d005a820ee161594d5ae257893d9dd	WP13 increment 5a: Sunscar Camp, the orc start
tools/wp13/evidence/20260915-apron-and-throne/README.md	supporting-markdown	structural-only	314	19555f5070c9fcaeba0e057d83b176e6dda0f4234b6395a8f07b35a6b10b6b67	WP13 playtest round 1: apron vegetation, and the throne that faced the wall
tools/wp13/evidence/20260915-capital-terrain/README.md	supporting-markdown	structural-only	170	43de1089ff7e8ddc7603e6462d87e43d83784c7554f60749d85a0e4e46287b38	WP13 round 3, lane 1: capital terrain
tools/wp13/evidence/20260915-dur-brannoc-upgrade/README.md	supporting-markdown	structural-only	49	b95a6ddd97ebbea5a7cf8db33fd2f46e05466fb3ade66bf08feb7da08c9d304c	Evidence: Dur Brannoc upgraded to the Highcourt standard (WP13 wave 2, lane D)
tools/wp13/evidence/20260915-dur-brannoc/README.md	supporting-markdown	structural-only	63	5d02c65d42e410dedb1f64ee731494efc1d0cf8ae84b7aebc5024bc3f4a3a726	WP13 Dur Brannoc — evidence, 2026-09-15
tools/wp13/evidence/20260915-dur-brannoc/REBASE.md	supporting-markdown	structural-only	101	38fb7d62c1eeccc32daea8523e3dc72713ef8bd2a676618029195486d5adaebb	Dur Brannoc: the review round and the rebase onto `7f988a60`
tools/wp13/evidence/20260915-floating-bushes/README.md	supporting-markdown	structural-only	174	1d2051ab3f8d7f9ed21faf4a1753953cc1417d96289ec96f4ba1b7917cf86900	WP13 playtest round 3, lane 2: the bushes that floated
tools/wp13/evidence/20260915-gor_drazhak/README.md	supporting-markdown	structural-only	78	d631dc74786dd855968c2e553e3ca0cccbd355ed1c36fe0fc7ef7e4c1da3f56c	WP13 evidence: Gor Drazhak, the orc capital (2026-09-15)
tools/wp13/evidence/20260915-highcourt-districts/README.md	supporting-markdown	structural-only	38	eeb46181f0f57cb266de194779b385dc21c2cc3aa1317ad702573c9ccbbfde29	WP13: Highcourt's other three districts, and the quadrant permutation
tools/wp13/evidence/20260915-highcourt-fill/README.md	supporting-markdown	structural-only	76	e8cdab0c62345616e5aee905381eea272123bf6348c14a2a821de00c61e52caa	WP13: Highcourt's wall ring, its fill and its trades
tools/wp13/evidence/20260915-kezamba/README.md	supporting-markdown	structural-only	105	4bcb36e9951b6da14b8d7878b046a73531f3f9da2adf22ae994f3a4e05a36b4c	WP13 Kezamba — evidence
tools/wp13/evidence/20260915-lane-routes/README.md	supporting-markdown	structural-only	76	644bea8de65500b4384cf62b4cbfa67012ef33f054cc1e019cf786b946bd6a2c	WP13 round 3, lane 3: where a capital's streets meet WP40's routes
tools/wp13/evidence/20260915-lethariel/README.md	supporting-markdown	structural-only	94	3f721a4b8e7d43b3cdb77dadd7cc523648f7e9736378099db0adbdf4db2da876	Evidence: Lethariel, the elf capital (2026-09-15)
tools/wp13/evidence/20260915-nhal_veyr/README.md	supporting-markdown	structural-only	106	332fdac8682491df69dd1ab5c96075f423a998dcb6a89e655eef6a35f9666309	WP13 Nhal Veyr — evidence, 2026-09-15
tools/wp13/evidence/20260915-npc-playtest-1/README.md	supporting-markdown	structural-only	85	d33a0e82eea382ab362d102a15b20da34e5cc02d50554fda8d00a20449d4f28c	WP13 playtest round 1 — settlement NPC behaviour (2026-09-15)
tools/wp13/evidence/20260915-npc-round-2/README.md	supporting-markdown	structural-only	130	9da812815c731ed3a5061e68c06a76b50a781e46fa04623496c14f15dd368ceb	WP13 playtest round 2 — settlement NPC behaviour (2026-09-15)
tools/wp13/evidence/20260915-npc-vocabulary/README.md	supporting-markdown	structural-only	58	af45063e9c53ee9ab1f5c591b7fbe823d88d246250250920446684c7d747ae1a	WP13 wave 2: the NPC vocabulary
tools/wp13/evidence/20260915-npc-work/README.md	supporting-markdown	structural-only	177	a982fc2ef617d687cc088f0169ae5a9c6fad3cac853f55a475edde45a1385095	WP13 round 3, NPC work lane — evidence
tools/wp13/evidence/20260915-playtest-round-1/README.md	supporting-markdown	structural-only	118	5b4c3d17bfc519d026995fea1f6fb43d6fb8ae24b14a06bd55aa97e7236c1db9	WP13 playtest round 1 (2026-09-15)
tools/wp13/evidence/20260915-route-gates/README.md	supporting-markdown	structural-only	138	9ab29926a7e86a1bc07edd977300d1f5cf705758a9bebd69ede133cfd0b7ebb8	Evidence: WP40's routes end at the capital gates (WP13 wave 2, lane R)
tools/wp13/evidence/20260915-seam-generalisation/README.md	supporting-markdown	structural-only	36	0811c9bf046f4dc7d9ba20ec0824a0496a2eaf87c409710cfd85b9a05846ed59	WP13 seam generalisation — evidence, 2026-09-15
tools/wp13/evidence/20260915-weapon-ladder/README.md	supporting-markdown	structural-only	21	eede724255298540abf1284109a64d037c1aa8903c9ced3b8c0ef1a528ca6cf6	WP13 playtest round 2, lane 1 — one weapon ladder
tools/wp13/evidence/20260916-fishing/README.md	supporting-markdown	structural-only	137	ff7041301db74243dbc4c6f703e8a45afad6a817f1202368d3414d6fccadce1f	WP13 playtest round 5, wave 3 lane F — the axe in the hand, the rod, and fish
tools/wp13/evidence/20260916-kezamba-terrain/README.md	supporting-markdown	structural-only	142	d89cafaa54feb54bff0c568f4cf7815c86beb3ec57d46e1453c8b3b9aae41469	WP13 wave 3, Lane K: Kezamba terrain and crops
tools/wp13/evidence/20260916-polish/README.md	supporting-markdown	structural-only	64	d0e0e0fb7ca08a78d01f13625ebc792dd4025ae24dd18b9d221776a61bba2d4c	WP13 wave 3, Lane P: polish -- evidence
tools/wp13/evidence/20260916-streets-r4/README.md	supporting-markdown	structural-only	77	60e9fd5785a6a67198e441fca0c7a1fb1023f79bf93c95f0b572389fca2161b4	Evidence: the streets after playtest 6 (2026-09-16)
tools/wp13/evidence/20260916-streets/README.md	supporting-markdown	structural-only	108	a863db4223672abdfa02527b1563e05126df2b6a6a431fc9a99ad25c2ae999e7	Evidence: one street rule for all six capitals (2026-09-16)
tools/wp13/evidence/20260920-capital-round10/README.md	supporting-markdown	structural-only	16	7a5318ad5ae191e52506607a767d7714fc5210fbfd4b16642196b354095134c4	Reviewed Round 10 capital overlay expectations
tools/wp26/evidence/20260916/README.md	supporting-markdown	structural-only	137	07102a15c722abbde15f7a3dce135d5b9f23db8c843f57c53afaa27fca7e48d4	WP26 evidence — 2026-09-16 (WP13 wave 3, lane C)
tools/wp39/README.md	supporting-markdown	structural-only	10	91ad2d41e83b34d73fd489e6d65a21f33b6a0871b24fff95eeb1f8d961a86604	WP39 historical combat fixtures
tools/wp40/README.md	supporting-markdown	structural-only	1547	c9b8e7df16d598a45f45adb112d7742ca0f30804320e8e887629789ee607ead0	WP40 verification harness
tools/wp40/dungeon_probe/README.md	supporting-markdown	structural-only	63	5ff69c2ee6ad66e89eed429d37404d989d53bff7de7442fb117eb0f2b95b9b83	WP40 native-dungeon provenance probe
